,isbuyer,buy_freq,visit_freq,buy_interval,sv_interval,expected_time_buy,expected_time_visit,last_buy,last_visit,multiple_buy,multiple_visit,uniq_urls,num_checkins,y_buy
17181,0,NA,1,0,0,0,0,82,82,0,0,172,1174,0
17182,1,1,2,0,2,0,0.9496292,0,0,0,1,3,32,0
17183,1,1,2,0,0.1666667,0,-1.963275,2,2,0,1,111,366,0
17184,0,NA,1,0,0,0,0,155,155,0,0,170,4644,0
17185,0,NA,1,0,0,0,0,42,42,0,0,161,226,0
17186,0,NA,2,0,13,0,-14.54198,21,21,0,1,18,133,0
17187,0,NA,1,0,0,0,0,177,177,0,0,135,422,0
17188,0,NA,2,0,0.0416667,0,-174.0519,174,174,0,1,189,3731,0
17189,0,NA,1,0,0,0,0,10,10,0,0,75,206,0
17190,0,NA,1,0,0,0,0,31,31,0,0,90,377,0
17191,0,NA,1,0,0,0,0,26,26,0,0,78,257,0
17192,0,NA,1,0,0,0,0,38,38,0,0,19,296,0
17193,0,NA,1,0,0,0,0,149,149,0,0,187,546,0
17194,1,1,2,0,15.79167,0,-27.12398,35,35,0,1,37,196,0
17195,0,NA,4,0,4.652778,0,-22.34241,25,25,0,1,23,54,0
17196,0,NA,1,0,0,0,0,142,142,0,0,146,930,0
17197,0,NA,1,0,0,0,0,10,10,0,0,24,257,0
17198,0,NA,2,0,0.0416667,0,-36.54096,36,36,0,1,44,184,0
17199,0,NA,1,0,0,0,0,61,61,0,0,24,66,0
17200,0,NA,2,0,9.791667,0,-33.31313,38,38,0,1,13,201,0
17201,0,NA,1,0,0,0,0,138,138,0,0,163,449,0
17202,1,1,1,0,0,0,0,70,70,0,0,146,1081,0
17203,0,NA,1,0,0,0,0,148,148,0,0,24,112,0
17204,0,NA,1,0,0,0,0,7,7,0,0,116,167,0
17205,0,NA,1,0,0,0,0,77,77,0,0,143,487,0
17206,0,NA,1,0,0,0,0,141,141,0,0,71,221,0
17207,0,NA,2,0,2.666667,0,-56.77168,58,58,0,1,66,198,0
17208,0,NA,1,0,0,0,0,14,14,0,0,0,2618,0
17209,0,NA,1,0,0,0,0,106,106,0,0,85,226,0
17210,0,NA,1,0,0,0,0,38,38,0,0,163,1126,0
17211,0,NA,1,0,0,0,0,11,11,0,0,175,2816,0
17212,0,NA,1,0,0,0,0,112,112,0,0,184,580,0
17213,0,NA,1,0,0,0,0,55,55,0,0,65,362,0
17214,0,NA,1,0,0,0,0,144,144,0,0,191,549,0
17215,1,1,1,0,0,0,0,22,22,0,0,-1,385,1
17216,0,NA,1,0,0,0,0,78,78,0,0,66,361,0
17217,0,NA,1,0,0,0,0,5,5,0,0,88,302,0
17218,0,NA,1,0,0,0,0,48,48,0,0,37,143,0
17219,0,NA,1,0,0,0,0,44,44,0,0,109,870,0
17220,0,NA,1,0,0,0,0,122,122,0,0,56,343,0
17221,0,NA,1,0,0,0,0,56,56,0,0,2,1234,0
17222,0,NA,1,0,0,0,0,67,67,0,0,135,3087,0
17223,0,NA,4,0,10.40278,0,-56.04807,63,63,0,1,0,1157,0
17224,0,NA,3,0,44.95833,0,-63.13907,93,93,0,1,171,660,0
17225,0,NA,1,0,0,0,0,139,139,0,0,160,1841,0
17226,0,NA,1,0,0,0,0,15,15,0,0,79,157,0
17227,0,NA,1,0,0,0,0,48,48,0,0,70,249,0
17228,0,NA,1,0,0,0,0,181,181,0,0,134,885,0
17229,0,NA,1,0,0,0,0,74,74,0,0,95,670,0
17230,0,NA,1,0,0,0,0,164,164,0,0,120,1388,0
17231,0,NA,1,0,0,0,0,7,7,0,0,76,176,0
17232,0,NA,1,0,0,0,0,54,54,0,0,158,1548,0
17233,0,NA,1,0,0,0,0,119,119,0,0,100,247,0
17234,0,NA,1,0,0,0,0,16,16,0,0,39,119,0
17235,0,NA,1,0,0,0,0,112,112,0,0,14,66,0
17236,0,NA,1,0,0,0,0,3,3,0,0,161,1114,0
17237,0,NA,1,0,0,0,0,127,127,0,0,58,155,0
17238,0,NA,1,0,0,0,0,161,161,0,0,32,221,0
17239,0,NA,1,0,0,0,0,50,50,0,0,52,153,0
17240,0,NA,1,0,0,0,0,1,1,0,0,186,635,0
17241,0,NA,1,0,0,0,0,3,3,0,0,52,321,0
17242,0,NA,5,0,22.83333,0,11.60204,6,6,0,1,112,1335,0
17243,0,NA,1,0,0,0,0,56,56,0,0,64,168,0
17244,0,NA,1,0,0,0,0,133,133,0,0,162,702,0
17245,0,NA,1,0,0,0,0,19,19,0,0,178,2399,0
17246,0,NA,1,0,0,0,0,8,8,0,0,43,237,0
17247,0,NA,2,0,0.5833333,0,-8.098125,8,8,0,1,8,61,0
17248,0,NA,1,0,0,0,0,185,185,0,0,79,289,0
17249,0,NA,1,0,0,0,0,85,85,0,0,90,144,0
17250,0,NA,2,0,117.5,0,9.997846,48,48,0,1,153,1386,0
17251,0,NA,1,0,0,0,0,109,109,0,0,76,371,0
17252,0,NA,1,0,0,0,0,143,143,0,0,153,811,0
17253,0,NA,1,0,0,0,0,77,77,0,0,78,189,0
17254,0,NA,1,0,0,0,0,25,25,0,0,154,1646,0
17255,0,NA,1,0,0,0,0,13,13,0,0,116,600,0
17256,0,NA,26,0,2.831667,0,-8.064419,10,10,0,1,28,300,0
17257,0,NA,1,0,0,0,0,40,40,0,0,66,337,0
17258,0,NA,1,0,0,0,0,107,107,0,0,3,5,0
17259,0,NA,3,0,50.39583,0,-13.05914,46,46,0,1,185,2920,0
17260,0,NA,1,0,0,0,0,146,146,0,0,17,86,0
17261,0,NA,2,0,23.95833,0,-21.2998,33,33,0,1,36,146,0
17262,0,NA,1,0,0,0,0,124,124,0,0,55,97,0
17263,0,NA,1,0,0,0,0,146,146,0,0,170,1018,0
17264,0,NA,1,0,0,0,0,164,164,0,0,72,195,0
17265,0,NA,1,0,0,0,0,147,147,0,0,101,328,0
17266,0,NA,1,0,0,0,0,73,73,0,0,66,350,0
17267,0,NA,1,0,0,0,0,71,71,0,0,7,42,0
17268,0,NA,3,0,4.020833,0,-172.3233,175,175,0,1,141,1664,0
17269,0,NA,1,0,0,0,0,174,174,0,0,127,535,0
17270,0,NA,1,0,0,0,0,23,23,0,0,167,524,0
17271,0,NA,1,0,0,0,0,54,54,0,0,49,159,0
17272,0,NA,1,0,0,0,0,53,53,0,0,164,764,0
17273,1,1,7,0,4.6875,0,-35.22555,39,39,0,1,33,70,0
17274,0,NA,1,0,0,0,0,52,52,0,0,106,263,0
17275,0,NA,1,0,0,0,0,24,24,0,0,177,260,0
17276,0,NA,3,0,44.58333,0,11.75298,17,17,0,1,55,288,0
17277,0,NA,1,0,0,0,0,4,4,0,0,0,2591,0
17278,0,NA,1,0,0,0,0,2,2,0,0,3,193,0
17279,0,NA,1,0,0,0,0,8,8,0,0,132,343,0
17280,0,NA,1,0,0,0,0,14,14,0,0,3,27,0
17281,0,NA,1,0,0,0,0,161,161,0,0,43,83,0
17282,0,NA,1,0,0,0,0,67,67,0,0,7,55,0
17283,0,NA,2,0,18.91667,0,-89.55137,99,99,0,1,74,1548,0
17284,0,NA,1,0,0,0,0,108,108,0,0,47,425,0
17285,0,NA,1,0,0,0,0,110,110,0,0,133,505,0
17286,0,NA,1,0,0,0,0,11,11,0,0,79,231,0
17287,0,NA,23,0,6.371212,0,-2.633414,8,8,0,1,165,1311,0
17288,1,1,1,0,0,0,0,90,90,0,0,31,171,0
17289,0,NA,1,0,0,0,0,73,73,0,0,111,232,0
17290,0,NA,1,0,0,0,0,88,88,0,0,171,1249,0
17291,0,NA,1,0,0,0,0,54,54,0,0,141,623,0
17292,0,NA,1,0,0,0,0,20,20,0,0,173,4571,0
17293,0,NA,1,0,0,0,0,14,14,0,0,50,147,0
17294,0,NA,3,0,0.9791667,0,-2.359122,3,3,0,1,181,1294,0
17295,0,NA,2,0,0.125,0,-127.9039,127,127,0,1,176,498,0
17296,0,NA,1,0,0,0,0,23,23,0,0,45,85,0
17297,0,NA,1,0,0,0,0,63,63,0,0,40,78,0
17298,0,NA,1,0,0,0,0,172,172,0,0,95,620,0
17299,0,NA,3,0,2.895833,0,-0.2673736,2,2,0,1,15,389,0
17300,0,NA,1,0,0,0,0,30,30,0,0,88,243,0
17301,0,NA,1,0,0,0,0,28,28,0,0,172,1284,0
17302,0,NA,2,0,19.54167,0,-132.7132,142,142,0,1,165,2305,0
17303,1,2,9,28.58333,12.25521,-123.7741,-60.2556,71,71,1,1,24,449,0
17304,1,1,3,0,1.041667,0,-54.40261,55,55,0,1,87,555,0
17305,0,NA,1,0,0,0,0,141,141,0,0,95,1367,0
17306,0,NA,1,0,0,0,0,180,180,0,0,163,5314,0
17307,0,NA,2,0,0.0416667,0,-99.80785,99,99,0,1,27,294,0
17308,0,NA,2,0,5.958333,0,-8.038092,11,11,0,1,176,650,0
17309,0,NA,1,0,0,0,0,145,145,0,0,32,152,0
17310,0,NA,1,0,0,0,0,22,22,0,0,161,384,0
17311,0,NA,1,0,0,0,0,105,105,0,0,18,29,0
17312,0,NA,1,0,0,0,0,29,29,0,0,55,289,0
17313,0,NA,3,0,17.08333,0,-34.52475,45,45,0,1,70,229,0
17314,0,NA,1,0,0,0,0,1,1,0,0,8,16,0
17315,0,NA,1,0,0,0,0,90,90,0,0,138,570,0
17316,0,NA,2,0,3.125,0,-39.33521,40,40,0,1,94,148,0
17317,0,NA,1,0,0,0,0,24,24,0,0,52,148,0
17318,0,NA,1,0,0,0,0,92,92,0,0,23,99,0
17319,0,NA,1,0,0,0,0,23,23,0,0,32,166,0
17320,0,NA,1,0,0,0,0,36,36,0,0,179,508,0
17321,0,NA,1,0,0,0,0,122,122,0,0,78,226,0
17322,0,NA,1,0,0,0,0,72,72,0,0,76,567,0
17323,0,NA,1,0,0,0,0,22,22,0,0,124,462,0
17324,0,NA,2,0,14.58333,0,-24.77131,32,32,0,1,168,408,0
17325,0,NA,3,0,66.5625,0,-2.515129,46,46,0,1,179,2141,0
17326,0,NA,2,0,4,0,-81.89483,83,83,0,1,3,37,0
17327,0,NA,1,0,0,0,0,84,84,0,0,26,263,0
17328,1,1,2,0,0.0416667,0,-101.0011,101,101,0,1,93,112,0
17329,0,NA,1,0,0,0,0,10,10,0,0,41,423,0
17330,0,NA,1,0,0,0,0,126,126,0,0,115,292,0
17331,0,NA,1,0,0,0,0,7,7,0,0,5,28,0
17332,0,NA,1,0,0,0,0,72,72,0,0,182,584,0
17333,1,1,7,0,12.82639,0,-11.68603,22,22,0,1,50,179,0
17334,0,NA,1,0,0,0,0,145,145,0,0,161,1369,0
17335,0,NA,2,0,104.5833,0,3.286354,49,49,0,1,59,372,0
17336,0,NA,1,0,0,0,0,106,106,0,0,76,257,0
17337,0,NA,1,0,0,0,0,70,70,0,0,38,121,0
17338,0,NA,5,0,0.875,0,-26.19964,26,26,0,1,27,83,0
17339,0,NA,3,0,28.77083,0,6.457093,12,12,0,1,138,243,0
17340,0,NA,2,0,50.83333,0,-17.69658,43,43,0,1,138,715,0
17341,0,NA,1,0,0,0,0,169,169,0,0,66,307,0
17342,0,NA,1,0,0,0,0,183,183,0,0,94,806,0
17343,0,NA,1,0,0,0,0,178,178,0,0,178,1683,0
17344,0,NA,1,0,0,0,0,156,156,0,0,80,322,0
17345,0,NA,1,0,0,0,0,38,38,0,0,30,143,0
17346,0,NA,1,0,0,0,0,75,75,0,0,169,1173,0
17347,0,NA,1,0,0,0,0,180,180,0,0,170,1882,0
17348,0,NA,2,0,39.875,0,4.255346,15,15,0,1,153,875,0
17349,0,NA,1,0,0,0,0,171,171,0,0,172,1776,0
17350,0,NA,1,0,0,0,0,166,166,0,0,180,16527,0
17351,0,NA,2,0,22.91667,0,6.294142,5,5,0,1,15,61,0
17352,0,NA,1,0,0,0,0,156,156,0,0,39,138,0
17353,0,NA,3,0,3.6875,0,1.758704,0,0,0,1,10,198,0
17354,0,NA,1,0,0,0,0,10,10,0,0,195,1331,0
17355,0,NA,2,0,1.041667,0,-3.747363,4,4,0,1,4,22,0
17356,0,NA,25,0,2.121528,0,-15.90972,17,17,0,1,60,151,0
17357,0,NA,1,0,0,0,0,6,6,0,0,165,654,0
17358,1,1,7,0,14.82639,0,-43.56732,56,56,0,1,18,94,0
17359,0,NA,2,0,6.875,0,-31.06104,34,34,0,1,94,284,0
17360,0,NA,1,0,0,0,0,92,92,0,0,166,1169,0
17361,0,NA,1,0,0,0,0,163,163,0,0,161,305,0
17362,0,NA,2,0,1.083333,0,-167.412,167,167,0,1,21,46,0
17363,0,NA,2,0,22.20833,0,10.92631,0,0,0,1,24,74,0
17364,0,NA,1,0,0,0,0,62,62,0,0,186,2845,0
17365,0,NA,2,0,6.291667,0,-161.7482,164,164,0,1,64,164,0
17366,0,NA,2,0,2.708333,0,-14.79325,16,16,0,1,11,40,0
17367,0,NA,1,0,0,0,0,78,78,0,0,34,42,0
17368,0,NA,1,0,0,0,0,11,11,0,0,107,688,0
17369,0,NA,1,0,0,0,0,182,182,0,0,118,410,0
17370,0,NA,2,0,7.875,0,-108.8366,112,112,0,1,165,3890,0
17371,0,NA,1,0,0,0,0,46,46,0,0,37,130,0
17372,0,NA,1,0,0,0,0,75,75,0,0,51,108,0
17373,0,NA,2,0,109.625,0,-8.423554,63,63,0,1,163,1172,0
17374,0,NA,1,0,0,0,0,77,77,0,0,55,244,0
17375,0,NA,1,0,0,0,0,73,73,0,0,175,1374,0
17376,0,NA,2,0,0.0416667,0,-110.0198,110,110,0,1,20,60,0
17377,0,NA,1,0,0,0,0,141,141,0,0,171,3152,0
17378,0,NA,1,0,0,0,0,72,72,0,0,17,54,0
17379,0,NA,1,0,0,0,0,163,163,0,0,160,686,0
17380,0,NA,1,0,0,0,0,27,27,0,0,94,523,0
17381,0,NA,1,0,0,0,0,27,27,0,0,44,95,0
17382,0,NA,1,0,0,0,0,24,24,0,0,130,472,0
17383,0,NA,1,0,0,0,0,52,52,0,0,32,47,0
17384,0,NA,1,0,0,0,0,14,14,0,0,102,243,1
17385,0,NA,2,0,0.0416667,0,-113.998,114,114,0,1,173,4350,0
17386,0,NA,1,0,0,0,0,24,24,0,0,-1,1,0
17387,1,2,3,0.125,1.0625,-4.098242,-1.452408,2,2,1,1,1,30,0
17388,0,NA,1,0,0,0,0,45,45,0,0,172,6535,0
17389,0,NA,1,0,0,0,0,69,69,0,0,19,30,0
17390,0,NA,1,0,0,0,0,2,2,0,0,26,129,0
17391,0,NA,1,0,0,0,0,178,178,0,0,172,1427,0
17392,0,NA,1,0,0,0,0,33,33,0,0,70,1279,0
17393,1,2,56,125.3333,3.218939,34.47107,3.132525,0,0,1,1,180,695,0
17394,0,NA,1,0,0,0,0,35,35,0,0,88,143,0
17395,0,NA,1,0,0,0,0,7,7,0,0,34,37,0
17396,0,NA,2,0,54.5,0,23.29803,3,3,0,1,67,179,0
17397,0,NA,1,0,0,0,0,155,155,0,0,160,1485,0
17398,0,NA,2,0,4.875,0,-36.67199,39,39,0,1,8,62,0
17399,0,NA,1,0,0,0,0,58,58,0,0,179,1314,0
17400,0,NA,1,0,0,0,0,42,42,0,0,55,128,0
17401,0,NA,1,0,0,0,0,168,168,0,0,88,514,0
17402,0,NA,1,0,0,0,0,14,14,0,0,123,169,0
17403,0,NA,1,0,0,0,0,2,2,0,0,-1,14,0
17404,0,NA,1,0,0,0,0,17,17,0,0,63,854,0
17405,0,NA,1,0,0,0,0,64,64,0,0,92,156,0
17406,0,NA,1,0,0,0,0,107,107,0,0,170,2139,0
17407,0,NA,28,0,6.731482,0,2.425667,4,4,0,1,26,702,0
17408,0,NA,6,0,4.141667,0,-56.91706,60,60,0,1,166,1667,0
17409,0,NA,1,0,0,0,0,157,157,0,0,41,131,0
17410,0,NA,1,0,0,0,0,111,111,0,0,1,855,0
17411,0,NA,1,0,0,0,0,134,134,0,0,172,995,0
17412,0,NA,1,0,0,0,0,28,28,0,0,161,4361,0
17413,0,NA,1,0,0,0,0,84,84,0,0,100,318,0
17414,0,NA,1,0,0,0,0,4,4,0,0,66,229,0
17415,0,NA,1,0,0,0,0,98,98,0,0,126,372,0
17416,0,NA,3,0,4.833333,0,-77.99349,81,81,0,1,148,522,0
17417,0,NA,1,0,0,0,0,20,20,0,0,27,87,0
17418,0,NA,1,0,0,0,0,2,2,0,0,20,48,0
17419,0,NA,1,0,0,0,0,129,129,0,0,16,214,0
17420,0,NA,1,0,0,0,0,49,49,0,0,57,179,0
17421,0,NA,1,0,0,0,0,19,19,0,0,103,361,0
17422,0,NA,1,0,0,0,0,37,37,0,0,171,168,0
17423,1,1,2,0,0.0416667,0,-1.914779,1,1,0,1,2,40,0
17424,1,1,19,0,8.75,0,-5.604926,13,13,0,1,159,3409,0
17425,0,NA,1,0,0,0,0,56,56,0,0,110,767,0
17426,0,NA,1,0,0,0,0,0,0,0,0,3,18,0
17427,0,NA,1,0,0,0,0,104,104,0,0,95,305,0
17428,0,NA,1,0,0,0,0,101,101,0,0,37,175,0
17429,1,1,7,0,3.506944,0,-78.77877,81,81,0,1,0,3886,0
17430,0,NA,3,0,28.70833,0,13.87002,5,5,0,1,13,44,0
17431,0,NA,1,0,0,0,0,163,163,0,0,175,6870,0
17432,0,NA,1,0,0,0,0,38,38,0,0,38,90,0
17433,0,NA,1,0,0,0,0,7,7,0,0,24,60,0
17434,0,NA,2,0,11.70833,0,-57.32414,63,63,0,1,185,311,0
17435,0,NA,1,0,0,0,0,39,39,0,0,25,227,0
17436,0,NA,1,0,0,0,0,18,18,0,0,186,3045,0
17437,0,NA,1,0,0,0,0,7,7,0,0,83,556,0
17438,0,NA,1,0,0,0,0,73,73,0,0,41,209,0
17439,0,NA,2,0,0.0416667,0,-76.60244,76,76,0,1,52,533,0
17440,0,NA,3,0,24.04167,0,-24.47627,40,40,0,1,6,22,0
17441,0,NA,1,0,0,0,0,30,30,0,0,99,374,0
17442,0,NA,1,0,0,0,0,52,52,0,0,157,615,0
17443,0,NA,1,0,0,0,0,108,108,0,0,145,243,0
17444,0,NA,1,0,0,0,0,172,172,0,0,161,613,0
17445,0,NA,1,0,0,0,0,132,132,0,0,166,1016,0
17446,0,NA,1,0,0,0,0,133,133,0,0,27,108,0
17447,0,NA,1,0,0,0,0,180,180,0,0,181,871,0
17448,0,NA,1,0,0,0,0,94,94,0,0,35,77,0
17449,0,NA,1,0,0,0,0,0,0,0,0,161,1228,0
17450,0,NA,1,0,0,0,0,178,178,0,0,41,498,0
17451,0,NA,1,0,0,0,0,102,102,0,0,85,306,0
17452,0,NA,1,0,0,0,0,37,37,0,0,189,887,0
17453,0,NA,1,0,0,0,0,21,21,0,0,20,103,0
17454,0,NA,1,0,0,0,0,13,13,0,0,63,2225,0
17455,0,NA,2,0,26.5,0,11.70101,1,1,0,1,176,1069,0
17456,0,NA,1,0,0,0,0,54,54,0,0,86,196,0
17457,0,NA,1,0,0,0,0,20,20,0,0,60,212,0
17458,0,NA,2,0,3.833333,0,-18.1114,20,20,0,1,55,155,0
17459,0,NA,1,0,0,0,0,17,17,0,0,170,577,0
17460,0,NA,1,0,0,0,0,126,126,0,0,137,370,0
17461,0,NA,1,0,0,0,0,54,54,0,0,3,45,0
17462,0,NA,2,0,0.0416667,0,-9.968912,9,9,0,1,1,8,0
17463,0,NA,1,0,0,0,0,93,93,0,0,161,576,0
17464,1,1,2,0,1.916667,0,-69.29914,70,70,0,1,192,809,0
17465,0,NA,2,0,0.0833333,0,-48.64849,48,48,0,1,154,1405,0
17466,0,NA,1,0,0,0,0,61,61,0,0,53,140,0
17467,0,NA,2,0,16.41667,0,-5.283529,13,13,0,1,148,1358,0
17468,0,NA,1,0,0,0,0,50,50,0,0,37,195,0
17469,0,NA,2,0,3.125,0,-101.4044,102,102,0,1,169,390,0
17470,0,NA,1,0,0,0,0,52,52,0,0,5,1276,0
17471,0,NA,1,0,0,0,0,164,164,0,0,154,853,0
17472,0,NA,1,0,0,0,0,109,109,0,0,188,734,0
17473,0,NA,1,0,0,0,0,87,87,0,0,95,262,0
17474,0,NA,1,0,0,0,0,106,106,0,0,40,155,0
17475,0,NA,2,0,42.20833,0,2.118887,18,18,0,1,115,260,0
17476,0,NA,1,0,0,0,0,21,21,0,0,114,282,0
17477,0,NA,19,0,5.798611,0,-21.46395,26,26,0,1,160,1459,0
17478,0,NA,19,0,9.335649,0,0.6242983,8,8,0,1,171,3029,0
17479,0,NA,1,0,0,0,0,175,175,0,0,154,489,0
17480,0,NA,1,0,0,0,0,33,33,0,0,177,723,0
17481,0,NA,1,0,0,0,0,6,6,0,0,65,155,0
17482,0,NA,1,0,0,0,0,186,186,0,0,153,638,0
17483,0,NA,2,0,113.5417,0,55.64663,1,1,0,1,166,404,0
17484,0,NA,1,0,0,0,0,78,78,0,0,184,1751,0
17485,0,NA,3,0,85.47916,0,44.95199,12,12,0,1,83,616,0
17486,0,NA,6,0,15.2,0,-1.916471,14,14,0,1,112,716,0
17487,0,NA,1,0,0,0,0,20,20,0,0,95,230,0
17488,0,NA,1,0,0,0,0,106,106,0,0,156,5004,0
17489,0,NA,2,0,10.08333,0,-94.80493,99,99,0,1,148,2064,0
17490,0,NA,1,0,0,0,0,112,112,0,0,111,270,0
17491,0,NA,12,0,3.825758,0,1.425511,2,2,0,1,15,171,0
17492,0,NA,1,0,0,0,0,20,20,0,0,58,165,0
17493,0,NA,1,0,0,0,0,114,114,0,0,162,944,0
17494,1,1,1,0,0,0,0,73,73,0,0,63,153,0
17495,0,NA,1,0,0,0,0,165,165,0,0,98,520,0
17496,0,NA,1,0,0,0,0,16,16,0,0,19,41,0
17497,0,NA,1,0,0,0,0,32,32,0,0,40,69,0
17498,0,NA,2,0,0.75,0,-93.55176,93,93,0,1,163,4861,0
17499,0,NA,1,0,0,0,0,18,18,0,0,70,158,0
17500,0,NA,1,0,0,0,0,50,50,0,0,6,29,0
17501,0,NA,1,0,0,0,0,90,90,0,0,55,116,0
17502,1,1,3,0,22.95833,0,2.93853,12,12,0,1,134,632,0
17503,0,NA,1,0,0,0,0,1,1,0,0,8,27,0
17504,0,NA,1,0,0,0,0,106,106,0,0,124,1445,0
17505,1,1,1,0,0,0,0,110,110,0,0,109,489,0
17506,0,NA,1,0,0,0,0,114,114,0,0,126,1269,0
17507,0,NA,2,0,27.95833,0,-39.9768,53,53,0,1,170,427,0
17508,0,NA,2,0,3.833333,0,1.526529,0,0,0,1,3,18,0
17509,1,1,52,0,3.193627,0,3.001145,0,0,0,1,47,482,0
17510,0,NA,1,0,0,0,0,5,5,0,0,3,76,0
17511,0,NA,1,0,0,0,0,141,141,0,0,161,1105,0
17512,0,NA,1,0,0,0,0,43,43,0,0,25,123,0
17513,0,NA,1,0,0,0,0,58,58,0,0,174,932,0
17514,0,NA,1,0,0,0,0,28,28,0,0,7,8,0
17515,0,NA,1,0,0,0,0,22,22,0,0,175,1388,0
17516,0,NA,1,0,0,0,0,32,32,0,0,159,985,0
17517,0,NA,1,0,0,0,0,21,21,0,0,24,76,0
17518,0,NA,4,0,8.541667,0,-43.01667,49,49,0,1,78,648,0
17519,0,NA,2,0,28.04167,0,-61.32266,75,75,0,1,182,1015,0
17520,0,NA,3,0,2.6875,0,-6.301171,8,8,0,1,168,522,0
17521,0,NA,1,0,0,0,0,140,140,0,0,46,102,0
17522,0,NA,1,0,0,0,0,171,171,0,0,182,1130,0
17523,0,NA,1,0,0,0,0,94,94,0,0,104,290,0
17524,0,NA,1,0,0,0,0,68,68,0,0,26,56,0
17525,0,NA,1,0,0,0,0,35,35,0,0,168,528,0
17526,0,NA,1,0,0,0,0,2,2,0,0,50,112,0
17527,0,NA,1,0,0,0,0,4,4,0,0,169,554,0
17528,0,NA,1,0,0,0,0,41,41,0,0,183,572,0
17529,0,NA,2,0,18.41667,0,-22.97704,32,32,0,1,65,174,0
17530,1,1,1,0,0,0,0,11,11,0,0,57,89,0
17531,0,NA,1,0,0,0,0,132,132,0,0,147,608,0
17532,0,NA,1,0,0,0,0,41,41,0,0,21,75,0
17533,0,NA,4,0,6.875,0,-0.6923708,5,5,0,1,23,1186,0
17534,0,NA,1,0,0,0,0,16,16,0,0,184,3935,0
17535,0,NA,2,0,104.9583,0,13.37566,39,39,0,1,158,609,0
17536,0,NA,1,0,0,0,0,3,3,0,0,27,67,0
17537,0,NA,2,0,0.9166667,0,-185.7091,186,186,0,1,76,261,0
17538,0,NA,1,0,0,0,0,164,164,0,0,183,6477,0
17539,0,NA,1,0,0,0,0,111,111,0,0,59,613,0
17540,0,NA,1,0,0,0,0,31,31,0,0,35,156,0
17541,0,NA,1,0,0,0,0,8,8,0,0,72,248,0
17542,0,NA,1,0,0,0,0,66,66,0,0,161,420,0
17543,0,NA,2,0,53.08333,0,-42.45125,68,68,0,1,103,510,0
17544,0,NA,1,0,0,0,0,98,98,0,0,21,223,0
17545,0,NA,1,0,0,0,0,112,112,0,0,179,1190,0
17546,0,NA,2,0,9.291667,0,-9.336875,13,13,0,1,10,51,0
17547,0,NA,2,0,0.4166667,0,-26.25836,26,26,0,1,55,111,0
17548,0,NA,1,0,0,0,0,15,15,0,0,5,48,0
17549,0,NA,1,0,0,0,0,125,125,0,0,173,4150,0
17550,0,NA,1,0,0,0,0,18,18,0,0,126,185,0
17551,0,NA,1,0,0,0,0,64,64,0,0,160,699,0
17552,0,NA,1,0,0,0,0,57,57,0,0,58,94,0
17553,0,NA,1,0,0,0,0,50,50,0,0,25,63,0
17554,0,NA,1,0,0,0,0,53,53,0,0,5,27,0
17555,0,NA,1,0,0,0,0,167,167,0,0,164,979,0
17556,0,NA,1,0,0,0,0,132,132,0,0,8,33,0
17557,0,NA,1,0,0,0,0,65,65,0,0,12,80,0
17558,0,NA,3,0,10.02083,0,-93.03831,99,99,0,1,178,1261,0
17559,0,NA,1,0,0,0,0,30,30,0,0,86,169,0
17560,0,NA,4,0,2.083333,0,-134.3496,135,135,0,1,92,641,0
17561,0,NA,1,0,0,0,0,42,42,0,0,106,219,0
17562,0,NA,1,0,0,0,0,45,45,0,0,14,99,0
17563,0,NA,1,0,0,0,0,129,129,0,0,169,1205,0
17564,0,NA,1,0,0,0,0,45,45,0,0,12,39,0
17565,0,NA,1,0,0,0,0,27,27,0,0,1,778,0
17566,0,NA,1,0,0,0,0,130,130,0,0,50,98,0
17567,0,NA,1,0,0,0,0,93,93,0,0,30,262,0
17568,0,NA,1,0,0,0,0,23,23,0,0,167,861,0
17569,0,NA,1,0,0,0,0,101,101,0,0,181,1196,0
17570,0,NA,12,0,10.54545,0,9.572163,0,0,0,1,180,2555,0
17571,0,NA,2,0,6.875,0,-1.342221,4,4,0,1,58,221,0
17572,0,NA,1,0,0,0,0,82,82,0,0,44,200,0
17573,0,NA,1,0,0,0,0,120,120,0,0,172,943,0
17574,1,1,2,0,7.125,0,-106.0374,109,109,0,1,170,2304,0
17575,0,NA,1,0,0,0,0,115,115,0,0,54,138,0
17576,0,NA,2,0,6.625,0,-25.67065,28,28,0,1,20,73,0
17577,0,NA,1,0,0,0,0,36,36,0,0,98,324,0
17578,0,NA,1,0,0,0,0,69,69,0,0,81,140,0
17579,0,NA,1,0,0,0,0,73,73,0,0,67,265,0
17580,0,NA,1,0,0,0,0,46,46,0,0,160,120,0
17581,0,NA,1,0,0,0,0,181,181,0,0,170,1292,0
17582,0,NA,2,0,14.04167,0,0.4433917,6,6,0,1,11,93,0
17583,0,NA,1,0,0,0,0,104,104,0,0,170,1167,0
17584,0,NA,1,0,0,0,0,120,120,0,0,102,577,0
17585,0,NA,1,0,0,0,0,26,26,0,0,83,333,0
17586,0,NA,1,0,0,0,0,174,174,0,0,167,2448,0
17587,0,NA,2,0,14.95833,0,-149.3239,156,156,0,1,70,264,0
17588,0,NA,2,0,0.0416667,0,-24.45628,24,24,0,1,149,662,0
17589,0,NA,1,0,0,0,0,12,12,0,0,30,70,0
