isbuyer,buy_freq,visit_freq,buy_interval,sv_interval,expected_time_buy,expected_time_visit,last_buy,last_visit,multiple_buy,multiple_visit,uniq_urls,num_checkins,y_pre_4_ensemble,y_proba_4_ensemble_for_0,y_proba_4_ensemble_for_1,stacking_cluster_pred,stacking_cluster_proba_for_0,stacking_cluster_proba_for_1,stacking_rus_pred,stacking_rus_proba_for_0,stacking_rus_proba_for_1
0,,1,0.0,0.0,0.0,0.0,89,89,0,0,54,432,0,0.91525,0.08474999999999999,0,0.7423360947967963,0.2576639052032037,0,0.7684770967346095,0.23152290326539046
0,,1,0.0,0.0,0.0,0.0,23,23,0,0,95,218,0,0.54275,0.45725,0,0.5351910404579273,0.4648089595420727,0,0.5672557986649958,0.4327442013350043
0,,1,0.0,0.0,0.0,0.0,42,42,0,0,99,263,0,0.73375,0.26625,0,0.6513053011667216,0.34869469883327836,0,0.6797494013593887,0.32025059864061134
1,1.0,2,0.0,85.91666,0.0,-55.08186,98,98,0,1,55,638,0,0.74,0.26,0,0.7014820392749119,0.29851796072508807,0,0.6337645338273731,0.3662354661726269
0,,1,0.0,0.0,0.0,0.0,183,183,0,0,109,512,0,0.7805,0.21950000000000003,0,0.6526919286188096,0.34730807138119035,0,0.7260756168287981,0.27392438317120194
0,,3,0.0,3.5625,0.0,-18.66206,21,21,0,1,90,1185,0,0.6910000000000001,0.30900000000000005,0,0.6324900586506395,0.36750994134936055,0,0.6484824146017976,0.3515175853982024
1,1.0,4,0.0,1.069444,0.0,-39.927009999999996,40,40,0,1,140,364,0,0.22299999999999998,0.7769999999999999,0,0.3802713798780373,0.6197286201219627,0,0.33455361216643686,0.6654463878335631
0,,1,0.0,0.0,0.0,0.0,50,50,0,0,-1,659,0,0.5765,0.4235,0,0.5262625694604977,0.4737374305395024,0,0.6177155866397934,0.3822844133602066
0,,1,0.0,0.0,0.0,0.0,23,23,0,0,80,300,0,0.6065,0.39349999999999996,0,0.5774184364153068,0.4225815635846933,0,0.5956604914851129,0.40433950851488704
0,,1,0.0,0.0,0.0,0.0,131,131,0,0,68,296,0,0.94975,0.05025,0,0.7635866281076193,0.23641337189238062,0,0.7770994273060317,0.2229005726939684
0,,1,0.0,0.0,0.0,0.0,92,92,0,0,29,328,0,0.9259999999999999,0.074,0,0.7545056073720007,0.24549439262799935,0,0.7647911695220144,0.23520883047798558
0,,1,0.0,0.0,0.0,0.0,111,111,0,0,133,371,0,0.96475,0.035250000000000004,0,0.7795497732810754,0.22045022671892453,0,0.7801962280690082,0.2198037719309917
0,,1,0.0,0.0,0.0,0.0,82,82,0,0,74,359,0,0.8604999999999999,0.13949999999999999,0,0.714873033698646,0.2851269663013541,0,0.7466936950501291,0.25330630494987094
0,,1,0.0,0.0,0.0,0.0,18,18,0,0,79,80,0,0.48675,0.51325,0,0.4746978075002909,0.5253021924997091,0,0.570936907979599,0.4290630920204011
0,,1,0.0,0.0,0.0,0.0,29,29,0,0,164,311,0,0.8694999999999999,0.1305,0,0.7303173559942371,0.269682644005763,0,0.7447255202912613,0.25527447970873873
0,,2,0.0,141.0833,0.0,56.88754,13,13,0,1,173,2299,0,0.87375,0.12625,0,0.7312591759370619,0.26874082406293803,0,0.7529145702998397,0.24708542970016037
0,,1,0.0,0.0,0.0,0.0,35,35,0,0,21,92,0,0.42625,0.57375,0,0.44013474210572257,0.5598652578942774,0,0.5123539845286357,0.4876460154713643
0,,2,0.0,7.9583330000000005,0.0,-82.12134,86,86,0,1,24,405,0,0.7905,0.20950000000000002,0,0.6873423146108264,0.31265768538917366,0,0.7046185943473813,0.2953814056526188
0,,1,0.0,0.0,0.0,0.0,2,2,0,0,4,107,0,0.38825,0.61175,0,0.3843152428900065,0.6156847571099935,0,0.5360926031953315,0.46390739680466847
0,,1,0.0,0.0,0.0,0.0,140,140,0,0,57,490,0,0.9665,0.0335,0,0.7748157235663069,0.22518427643369307,0,0.7819847811486424,0.21801521885135752
0,,2,0.0,57.125,0.0,18.48876,10,10,0,1,157,2311,0,0.87375,0.12625,0,0.7492374156439412,0.25076258435605886,0,0.7208208662156652,0.2791791337843348
0,,1,0.0,0.0,0.0,0.0,144,144,0,0,93,492,0,0.9119999999999999,0.088,0,0.7556781358213113,0.24432186417868876,0,0.7528864523439416,0.24711354765605847
0,,1,0.0,0.0,0.0,0.0,32,32,0,0,33,90,0,0.4897500000000001,0.51025,0,0.4315750251815299,0.5684249748184701,0,0.5993138236460488,0.4006861763539512
0,,1,0.0,0.0,0.0,0.0,152,152,0,0,175,658,0,0.7925,0.20750000000000002,0,0.6580090098367279,0.341990990163272,0,0.733908660320834,0.26609133967916593
1,1.0,6,0.0,9.025,0.0,-39.29638,46,46,0,1,74,283,0,0.26025,0.73975,0,0.427823548257393,0.572176451742607,0,0.3397823338806756,0.6602176661193244
0,,1,0.0,0.0,0.0,0.0,53,53,0,0,47,132,0,0.7317499999999999,0.26825,0,0.6390074553509213,0.3609925446490787,0,0.7060952543048589,0.2939047456951412
0,,6,0.0,26.758329999999997,0.0,5.1077650000000006,17,17,0,1,130,509,0,0.29525,0.70475,0,0.42442529643967286,0.5755747035603271,0,0.3904256838906732,0.6095743161093268
0,,1,0.0,0.0,0.0,0.0,87,87,0,0,43,213,0,0.8459999999999999,0.15400000000000003,0,0.7092232126202402,0.2907767873797598,0,0.7347574655343696,0.26524253446563045
0,,1,0.0,0.0,0.0,0.0,52,52,0,0,165,478,0,0.958,0.042,0,0.7773678120713641,0.22263218792863593,0,0.7757142350503922,0.22428576494960786
0,,1,0.0,0.0,0.0,0.0,12,12,0,0,166,1220,0,0.9582499999999999,0.041749999999999995,0,0.7700074259881078,0.2299925740118922,0,0.7829079200987148,0.21709207990128526
0,,1,0.0,0.0,0.0,0.0,37,37,0,0,183,2850,0,0.8025,0.1975,0,0.6744288710887186,0.32557112891128137,0,0.7408045542620016,0.2591954457379983
0,,4,0.0,38.66667,0.0,-35.80515,64,64,0,1,117,467,0,0.6515,0.34850000000000003,0,0.6411450255017771,0.3588549744982229,0,0.6083238782151931,0.39167612178480693
0,,1,0.0,0.0,0.0,0.0,35,35,0,0,165,347,0,0.8925000000000001,0.10749999999999998,0,0.7445969661681515,0.25540303383184854,0,0.7508989543843483,0.24910104561565177
0,,1,0.0,0.0,0.0,0.0,39,39,0,0,170,2624,0,0.78675,0.21325,0,0.6757622289505505,0.3242377710494495,0,0.7254582401240222,0.2745417598759779
0,,1,0.0,0.0,0.0,0.0,17,17,0,0,163,633,0,0.8885,0.1115,0,0.7504426249239445,0.24955737507605547,0,0.7458042959225978,0.2541957040774022
0,,1,0.0,0.0,0.0,0.0,10,10,0,0,12,71,0,0.60325,0.39675,0,0.5239380440391539,0.47606195596084605,0,0.6618780768903803,0.3381219231096198
0,,1,0.0,0.0,0.0,0.0,6,6,0,0,113,456,0,0.30725,0.69275,0,0.40877410003226833,0.5912258999677317,0,0.4024184107472273,0.5975815892527727
0,,3,0.0,54.5,0.0,31.167009999999998,5,5,0,1,47,308,0,0.55075,0.44925,0,0.5527694175077633,0.44723058249223663,0,0.5682630737248686,0.4317369262751314
0,,1,0.0,0.0,0.0,0.0,94,94,0,0,20,176,0,0.878,0.122,0,0.7437683106870383,0.2562316893129617,0,0.7375050571512229,0.26249494284877706
0,,1,0.0,0.0,0.0,0.0,91,91,0,0,78,282,0,0.9145,0.08549999999999999,0,0.7430826447759344,0.2569173552240655,0,0.7705378056754708,0.22946219432452925
0,,1,0.0,0.0,0.0,0.0,32,32,0,0,19,31,0,0.48125,0.5187499999999999,0,0.4388305135327082,0.5611694864672918,0,0.5911178882024632,0.40888211179753675
0,,1,0.0,0.0,0.0,0.0,99,99,0,0,101,486,0,0.98725,0.012750000000000001,0,0.7875290162158317,0.21247098378416823,0,0.7892561340804887,0.21074386591951128
0,,1,0.0,0.0,0.0,0.0,2,2,0,0,2,13,0,0.38175,0.61825,0,0.37012836794252924,0.6298716320574708,0,0.5483149726825756,0.45168502731742444
0,,2,0.0,0.041666699999999994,0.0,-176.9887,177,177,0,1,150,1330,0,0.50375,0.49624999999999997,0,0.5037888192745621,0.4962111807254379,0,0.5427621986380917,0.4572378013619083
1,1.0,1,0.0,0.0,0.0,0.0,19,19,0,0,23,117,0,0.16674999999999998,0.83325,0,0.3312924152238068,0.6687075847761932,0,0.3279861171521534,0.6720138828478466
0,,1,0.0,0.0,0.0,0.0,102,102,0,0,38,334,0,0.93575,0.06425,0,0.7620729199602051,0.2379270800397949,0,0.7684640211205686,0.23153597887943148
0,,1,0.0,0.0,0.0,0.0,45,45,0,0,171,972,0,0.8455,0.1545,0,0.7034683434265618,0.2965316565734382,0,0.7554702186246895,0.2445297813753105
1,2.0,4,1.0,36.65278,-139.4824,-3.5345129999999996,31,31,1,1,54,145,0,0.30474999999999997,0.69525,0,0.46450025805069206,0.5354997419493079,0,0.35987002911757016,0.6401299708824298
0,,1,0.0,0.0,0.0,0.0,105,105,0,0,34,503,0,0.9304999999999999,0.0695,0,0.7612846495808581,0.238715350419142,0,0.7641880644825624,0.2358119355174376
0,,3,0.0,16.47917,0.0,-130.9593,141,141,0,1,177,333,0,0.6910000000000001,0.309,0,0.6302809823582309,0.3697190176417691,0,0.6672826367180729,0.3327173632819271
0,,1,0.0,0.0,0.0,0.0,5,5,0,0,10,67,0,0.60325,0.39675000000000005,0,0.5268676863427036,0.47313231365729636,0,0.65806223563806,0.34193776436194
0,,1,0.0,0.0,0.0,0.0,7,7,0,0,4,35,0,0.16875,0.8312499999999999,1,0.2997727534097625,0.7002272465902375,0,0.3534609929883207,0.6465390070116793
1,1.0,8,0.0,21.14286,0.0,17.505129999999998,0,0,0,1,153,1429,1,0.007,0.993,1,0.2510858222920447,0.7489141777079553,1,0.2470590013750663,0.7529409986249337
0,,1,0.0,0.0,0.0,0.0,76,76,0,0,160,371,0,0.8744999999999999,0.1255,0,0.7408706081648465,0.2591293918351535,0,0.7316924542110494,0.2683075457889506
0,,1,0.0,0.0,0.0,0.0,67,67,0,0,167,616,0,0.9315,0.06849999999999999,0,0.7637289655081918,0.23627103449180817,0,0.7680906664394761,0.2319093335605239
0,,3,0.0,17.77083,0.0,11.14308,0,0,0,1,106,299,1,0.07050000000000001,0.9295,1,0.2684845113160568,0.7315154886839432,1,0.2869873792453126,0.7130126207546874
0,,1,0.0,0.0,0.0,0.0,74,74,0,0,171,1210,0,0.6515,0.34850000000000003,0,0.6043620980438167,0.39563790195618326,0,0.640182931826486,0.359817068173514
0,,5,0.0,16.73958,0.0,-75.97736,89,89,0,1,7,46,0,0.51675,0.48325,0,0.5126019906271031,0.48739800937289696,0,0.5766463759247858,0.42335362407521415
0,,1,0.0,0.0,0.0,0.0,125,125,0,0,145,406,0,0.9735,0.026500000000000003,0,0.7768747025590466,0.2231252974409534,0,0.786571136428803,0.21342886357119692
0,,1,0.0,0.0,0.0,0.0,72,72,0,0,40,139,0,0.80325,0.19675,0,0.6863288463104107,0.31367115368958937,0,0.7329879789213309,0.2670120210786691
0,,1,0.0,0.0,0.0,0.0,32,32,0,0,-1,2,0,0.45375,0.54625,0,0.4084411155675739,0.5915588844324261,0,0.5801025290558715,0.4198974709441286
0,,1,0.0,0.0,0.0,0.0,183,183,0,0,64,361,0,0.7679999999999999,0.232,0,0.6419422839162079,0.35805771608379217,0,0.7215735686312136,0.2784264313687864
0,,3,0.0,70.04166,0.0,18.84248,27,27,0,1,166,2382,0,0.8215,0.1785,0,0.6844154440732301,0.3155845559267699,0,0.7329551393141399,0.2670448606858601
0,,1,0.0,0.0,0.0,0.0,5,5,0,0,95,251,0,0.2205,0.7795,0,0.33960505560032017,0.6603949443996798,0,0.37500490390438534,0.6249950960956147
0,,3,0.0,3.145833,0.0,-2.6615029999999997,4,4,0,1,53,165,0,0.1565,0.8435,0,0.31421553587711404,0.685784464122886,0,0.33231672460588946,0.6676832753941105
0,,1,0.0,0.0,0.0,0.0,15,15,0,0,54,156,0,0.525,0.475,0,0.48873367291773784,0.5112663270822622,0,0.6017173874011486,0.3982826125988515
0,,3,0.0,56.520830000000004,0.0,32.67205,5,5,0,1,183,1039,0,0.413,0.587,0,0.47201847784231576,0.5279815221576842,0,0.4696137203441444,0.5303862796558556
0,,1,0.0,0.0,0.0,0.0,64,64,0,0,42,415,0,0.8865,0.1135,0,0.7300611618149873,0.26993883818501274,0,0.7526534973308844,0.24734650266911565
0,,2,0.0,34.875,0.0,-7.287037,24,24,0,1,94,294,0,0.5924999999999999,0.4075,0,0.558169985579033,0.4418300144209671,0,0.5973397171994177,0.40266028280058236
0,,1,0.0,0.0,0.0,0.0,2,2,0,0,97,3668,0,0.2955,0.7045,0,0.39264339859820263,0.6073566014017974,0,0.4194349921497663,0.5805650078502337
0,,1,0.0,0.0,0.0,0.0,87,87,0,0,191,1106,0,0.5015000000000001,0.4985,0,0.46018355654599286,0.5398164434540071,0,0.5773721834750888,0.4226278165249112
0,,1,0.0,0.0,0.0,0.0,17,17,0,0,65,241,0,0.47450000000000003,0.5255000000000001,0,0.49664915256229647,0.5033508474377035,0,0.5364198113646174,0.46358018863538264
0,,4,0.0,1.263889,0.0,0.5655333,0,0,0,1,2,23,0,0.10425000000000001,0.89575,1,0.2766393251048329,0.7233606748951671,0,0.3137323748909343,0.6862676251090657
0,,1,0.0,0.0,0.0,0.0,165,165,0,0,155,8384,0,0.7562500000000001,0.24375000000000002,0,0.7168595828623592,0.28314041713764077,0,0.6354464457052295,0.36455355429477054
0,,2,0.0,0.041666699999999994,0.0,-33.94764,33,33,0,1,20,85,0,0.47275,0.52725,0,0.47240983523707425,0.5275901647629258,0,0.5538454313973744,0.4461545686026256
0,,1,0.0,0.0,0.0,0.0,52,52,0,0,35,112,0,0.645,0.355,0,0.582407891817018,0.417592108182982,0,0.6568986605583172,0.34310133944168275
0,,1,0.0,0.0,0.0,0.0,126,126,0,0,107,165,0,0.8604999999999999,0.1395,0,0.7130435851250152,0.28695641487498486,0,0.7578939639634995,0.24210603603650047
0,,1,0.0,0.0,0.0,0.0,2,2,0,0,112,294,0,0.13475,0.8652500000000001,1,0.2908921128943921,0.7091078871056079,0,0.32949118721334303,0.670508812786657
0,,1,0.0,0.0,0.0,0.0,8,8,0,0,7,41,0,0.2745,0.7255,0,0.3461674385288602,0.6538325614711398,0,0.4316818969935259,0.5683181030064741
0,,1,0.0,0.0,0.0,0.0,37,37,0,0,23,122,0,0.40225,0.59775,0,0.4296983169503181,0.5703016830496819,0,0.5031327333667995,0.49686726663320047
0,,1,0.0,0.0,0.0,0.0,0,0,0,0,194,2195,0,0.31025,0.6897500000000001,0,0.388050620229511,0.611949379770489,0,0.4440559023927635,0.5559440976072365
0,,1,0.0,0.0,0.0,0.0,32,32,0,0,164,1938,0,0.9095,0.0905,0,0.7554520732479671,0.24454792675203285,0,0.7567158327157661,0.24328416728423388
0,,1,0.0,0.0,0.0,0.0,93,93,0,0,187,1113,0,0.65225,0.34775,0,0.5636216968037558,0.43637830319624415,0,0.6696106407086679,0.33038935929133206
0,,1,0.0,0.0,0.0,0.0,93,93,0,0,46,305,0,0.9654999999999999,0.0345,0,0.7724845708495354,0.2275154291504647,0,0.7831180669613969,0.21688193303860318
0,,1,0.0,0.0,0.0,0.0,84,84,0,0,51,142,0,0.7435,0.2565,0,0.6363266613698386,0.3636733386301614,0,0.7016830706120489,0.2983169293879511
0,,1,0.0,0.0,0.0,0.0,0,0,0,0,8,21,0,0.14525,0.85475,1,0.29131610683056863,0.7086838931694314,0,0.34713551298606826,0.6528644870139317
0,,1,0.0,0.0,0.0,0.0,171,171,0,0,48,155,0,0.7490000000000001,0.251,0,0.6526850053945485,0.34731499460545145,0,0.7050599741207352,0.2949400258792648
0,,1,0.0,0.0,0.0,0.0,43,43,0,0,169,1037,0,0.9135,0.08650000000000001,0,0.7477841138861016,0.25221588611389845,0,0.7660444816167853,0.2339555183832147
0,,1,0.0,0.0,0.0,0.0,28,28,0,0,92,419,0,0.87425,0.12575,0,0.7353760068586122,0.2646239931413878,0,0.7365457802300441,0.26345421976995587
0,,1,0.0,0.0,0.0,0.0,105,105,0,0,186,3520,0,0.44,0.56,0,0.45279148541628866,0.5472085145837113,0,0.5192530446156958,0.48074695538430423
0,,1,0.0,0.0,0.0,0.0,27,27,0,0,22,69,0,0.68875,0.31125,0,0.5885801904396366,0.41141980956036334,0,0.7015717593803004,0.2984282406196996
0,,1,0.0,0.0,0.0,0.0,110,110,0,0,172,367,0,0.76075,0.23925,0,0.6609633871022116,0.3390366128977884,0,0.7078399256829324,0.2921600743170676
0,,2,0.0,4.625,0.0,1.815821,0,0,0,1,11,51,1,0.0965,0.9035,1,0.27549581711304505,0.724504182886955,0,0.30804606102705945,0.6919539389729406
0,,1,0.0,0.0,0.0,0.0,61,61,0,0,153,2966,0,0.929,0.07100000000000001,0,0.7659856568450132,0.23401434315498684,0,0.7620290197455214,0.23797098025447858
1,1.0,4,0.0,9.333333,0.0,-119.8284,126,126,0,1,165,451,0,0.7885000000000001,0.2115,0,0.712405090190787,0.287594909809213,0,0.6881636856870166,0.31183631431298336
0,,3,0.0,2.291667,0.0,1.470811,0,0,0,1,3,15,0,0.29300000000000004,0.707,0,0.3373229954047453,0.6626770045952547,0,0.4666087747273464,0.5333912252726536
0,,1,0.0,0.0,0.0,0.0,35,35,0,0,10,67,0,0.27049999999999996,0.7295,0,0.35159337219366726,0.6484066278063327,0,0.4243887584478646,0.5756112415521354
0,,3,0.0,48.85417,0.0,29.47847,3,3,0,1,28,77,0,0.32975,0.67025,0,0.3872820644337859,0.6127179355662141,0,0.45925621500046254,0.5407437849995375
0,,1,0.0,0.0,0.0,0.0,21,21,0,0,86,1076,0,0.7797499999999999,0.22025,0,0.6719917496794547,0.3280082503205452,0,0.6958241815132904,0.30417581848670966
0,,2,0.0,2.833333,0.0,-156.6366,158,158,0,1,40,157,0,0.6447499999999999,0.35525,0,0.6109775817529819,0.38902241824701816,0,0.6356866020462579,0.364313397953742
0,,2,0.0,37.20833,0.0,-35.32735,53,53,0,1,168,358,0,0.8005,0.1995,0,0.6848754306857456,0.3151245693142543,0,0.7176941607161768,0.28230583928382325
0,,1,0.0,0.0,0.0,0.0,167,167,0,0,170,5404,0,0.557,0.44299999999999995,0,0.5934455071451874,0.4065544928548126,0,0.540743344927749,0.45925665507225105
0,,1,0.0,0.0,0.0,0.0,61,61,0,0,149,324,0,0.9527500000000001,0.04725,0,0.7666758986253072,0.2333241013746928,0,0.7808942676326129,0.219105732367387
0,,2,0.0,98.16666,0.0,8.010488,41,41,0,1,184,1302,0,0.85225,0.14775,0,0.7046953415505228,0.2953046584494771,0,0.7559319814268003,0.2440680185731997
0,,2,0.0,1.375,0.0,-39.09718,39,39,0,1,126,658,0,0.88275,0.11725000000000001,0,0.7332421175605548,0.26675788243944515,0,0.7530562325434786,0.24694376745652136
0,,1,0.0,0.0,0.0,0.0,169,169,0,0,164,1308,0,0.734,0.266,0,0.6828254030212233,0.31717459697877676,0,0.6525004612523033,0.3474995387476967
0,,1,0.0,0.0,0.0,0.0,89,89,0,0,117,2353,0,0.65225,0.34775,0,0.6133862421007638,0.38661375789923624,0,0.6317419811527432,0.3682580188472568
0,,2,0.0,0.041666699999999994,0.0,-24.03941,24,24,0,1,27,164,0,0.64475,0.35525000000000007,0,0.598611875047927,0.401388124952073,0,0.6279502122359288,0.37204978776407116
0,,2,0.0,149.0417,0.0,60.453359999999996,14,14,0,1,148,705,0,0.94025,0.059750000000000004,0,0.7712694585028581,0.2287305414971419,0,0.7646000225135632,0.23539997748643685
0,,1,0.0,0.0,0.0,0.0,21,21,0,0,169,799,0,0.8842499999999999,0.11574999999999999,0,0.7287909567847177,0.27120904321528233,0,0.7550271529585413,0.24497284704145866
0,,1,0.0,0.0,0.0,0.0,161,161,0,0,165,643,0,0.855,0.14500000000000002,0,0.7091507009062837,0.29084929909371626,0,0.7356196612514663,0.2643803387485338
0,,1,0.0,0.0,0.0,0.0,9,9,0,0,23,34,0,0.5605,0.4395,0,0.5024499725480956,0.49755002745190435,0,0.6277671778546117,0.3722328221453883
0,,1,0.0,0.0,0.0,0.0,16,16,0,0,163,1979,0,0.933,0.067,0,0.7689054445388317,0.23109455546116836,0,0.76436321006915,0.23563678993085002
0,,1,0.0,0.0,0.0,0.0,113,113,0,0,181,2341,0,0.5415,0.4585,0,0.5302747892086266,0.46972521079137336,0,0.5875246516070438,0.41247534839295613
0,,2,0.0,0.041666699999999994,0.0,-9.011204,9,9,0,1,34,257,0,0.739,0.261,0,0.6534888053118726,0.34651119468812747,0,0.6788708549119273,0.3211291450880726
0,,1,0.0,0.0,0.0,0.0,65,65,0,0,30,105,0,0.72975,0.27025,0,0.6322916063021882,0.3677083936978119,0,0.6987302436985531,0.3012697563014469
0,,2,0.0,25.5,0.0,-102.3731,115,115,0,1,169,5020,0,0.59825,0.40175,0,0.6008475986384095,0.39915240136159047,0,0.5773280892014623,0.4226719107985378
1,2.0,10,74.125,8.342592,36.26039,6.747892,0,0,1,1,27,136,1,0.041999999999999996,0.958,1,0.2704948487484513,0.7295051512515487,1,0.2605335964948794,0.7394664035051206
0,,3,0.0,6.7083330000000005,0.0,-30.89943,35,35,0,1,169,422,0,0.6134999999999999,0.3865,0,0.6099575376528792,0.3900424623471208,0,0.60217556194867,0.39782443805133005
0,,1,0.0,0.0,0.0,0.0,174,174,0,0,61,195,0,0.79875,0.20124999999999998,0,0.6924666021980848,0.3075333978019152,0,0.7112649314463887,0.2887350685536113
0,,2,0.0,0.041666699999999994,0.0,-0.0010292,0,0,0,1,1,626,1,0.07875000000000001,0.9212500000000001,1,0.27236532309147077,0.7276346769085292,1,0.28803189772737714,0.7119681022726229
0,,1,0.0,0.0,0.0,0.0,100,100,0,0,2,41,0,0.56725,0.43274999999999997,0,0.5163040926317053,0.48369590736829465,0,0.6314157759340742,0.3685842240659259
0,,1,0.0,0.0,0.0,0.0,99,99,0,0,166,864,0,0.8795000000000001,0.12050000000000001,0,0.7489347172065333,0.2510652827934667,0,0.733024984140354,0.266975015859646
0,,2,0.0,35.20833,0.0,-84.4621,102,102,0,1,9,1234,0,0.66375,0.33625000000000005,0,0.6235894694010096,0.37641053059899043,0,0.6268158433539017,0.3731841566460983
0,,1,0.0,0.0,0.0,0.0,44,44,0,0,139,469,0,0.951,0.049,0,0.7720614541568702,0.22793854584312978,0,0.7744114844243719,0.22558851557562815
0,,1,0.0,0.0,0.0,0.0,82,82,0,0,105,713,0,0.78175,0.21825,0,0.6812533971458854,0.31874660285411455,0,0.6995011847331132,0.3004988152668869
0,,1,0.0,0.0,0.0,0.0,54,54,0,0,50,175,0,0.8875000000000001,0.11249999999999999,0,0.7318689513639585,0.2681310486360416,0,0.7574436828223825,0.24255631717761753
0,,1,0.0,0.0,0.0,0.0,139,139,0,0,156,414,0,0.9694999999999999,0.030500000000000003,0,0.7815648808941061,0.21843511910589386,0,0.7804320236017043,0.21956797639829576
0,,1,0.0,0.0,0.0,0.0,132,132,0,0,167,635,0,0.844,0.156,0,0.7088183431347812,0.2911816568652188,0,0.7320282508823679,0.26797174911763216
0,,1,0.0,0.0,0.0,0.0,84,84,0,0,19,80,0,0.48524999999999996,0.51475,0,0.488211570992354,0.511788429007646,0,0.5437966383441968,0.4562033616558032
1,1.0,8,0.0,19.63691,0.0,-17.7851,34,34,0,1,176,2302,0,0.18775000000000003,0.81225,0,0.3576372351680084,0.6423627648319916,0,0.32406667481076123,0.6759333251892388
0,,3,0.0,13.270829999999998,0.0,6.869085000000001,1,1,0,1,107,280,1,0.088,0.9119999999999999,1,0.27297925721449023,0.7270207427855098,0,0.30129091362138394,0.6987090863786161
0,,1,0.0,0.0,0.0,0.0,30,30,0,0,30,88,0,0.58175,0.41825,0,0.4962883796845349,0.5037116203154651,0,0.6522243481247476,0.3477756518752524
0,,5,0.0,17.0625,0.0,0.2843625,13,13,0,1,77,238,0,0.2575,0.7424999999999999,0,0.39965753639119095,0.600342463608809,0,0.3547308258118823,0.6452691741881177
0,,1,0.0,0.0,0.0,0.0,37,37,0,0,5,142,0,0.396,0.604,0,0.42733035687244325,0.5726696431275567,0,0.4988115599189491,0.5011884400810509
0,,1,0.0,0.0,0.0,0.0,98,98,0,0,52,217,0,0.96425,0.035750000000000004,0,0.7754817570038897,0.22451824299611028,0,0.78399799506122,0.21600200493877997
0,,1,0.0,0.0,0.0,0.0,45,45,0,0,15,213,0,0.63525,0.36475,0,0.5969894516897309,0.403010548310269,0,0.6320034710149876,0.36799652898501245
0,,1,0.0,0.0,0.0,0.0,26,26,0,0,65,259,0,0.7502500000000001,0.24975000000000003,0,0.6619089902388385,0.33809100976116147,0,0.6875197442322707,0.3124802557677293
0,,1,0.0,0.0,0.0,0.0,20,20,0,0,25,80,0,0.5327500000000001,0.46725,0,0.46259866905045965,0.5374013309495403,0,0.6259610093053855,0.37403899069461455
0,,2,0.0,0.041666699999999994,0.0,-40.52223,40,40,0,1,39,90,0,0.55125,0.44875,0,0.5220839888353425,0.47791601116465754,0,0.6070270302738151,0.3929729697261849
0,,1,0.0,0.0,0.0,0.0,157,157,0,0,118,743,0,0.8705,0.1295,0,0.7110340605464016,0.28896593945359833,0,0.7518406220131718,0.2481593779868282
0,,1,0.0,0.0,0.0,0.0,84,84,0,0,60,808,0,0.7975,0.2025,0,0.6843259460751028,0.31567405392489717,0,0.7078483044481026,0.29215169555189735
0,,1,0.0,0.0,0.0,0.0,167,167,0,0,107,371,0,0.966,0.034,0,0.772598244048931,0.2274017559510691,0,0.783363683441038,0.21663631655896193
0,,1,0.0,0.0,0.0,0.0,30,30,0,0,24,176,0,0.701,0.299,0,0.6386998778530883,0.3613001221469117,0,0.6539225285251947,0.3460774714748053
0,,1,0.0,0.0,0.0,0.0,31,31,0,0,74,982,0,0.8674999999999999,0.1325,0,0.7364501120709648,0.2635498879290353,0,0.7296885277071781,0.27031147229282193
0,,6,0.0,22.625,0.0,-11.12014,29,29,0,1,23,81,0,0.3965,0.6034999999999999,0,0.43614507791287427,0.5638549220871257,0,0.4972756397525162,0.5027243602474838
0,,2,0.0,0.2916667,0.0,-2.0423709999999997,2,2,0,1,11,39,1,0.066,0.9339999999999999,1,0.2681458007273545,0.7318541992726455,1,0.28404673640316425,0.7159532635968358
0,,1,0.0,0.0,0.0,0.0,60,60,0,0,6,48,0,0.5507500000000001,0.44925,0,0.4754217985375354,0.5245782014624646,0,0.6435611708948235,0.35643882910517655
0,,1,0.0,0.0,0.0,0.0,21,21,0,0,166,849,0,0.90325,0.09675,0,0.7441712331187116,0.2558287668812884,0,0.7577490089474073,0.24225099105259273
0,,1,0.0,0.0,0.0,0.0,90,90,0,0,59,652,0,0.906,0.094,0,0.7389280071558764,0.2610719928441237,0,0.7616925343437908,0.2383074656562092
0,,1,0.0,0.0,0.0,0.0,70,70,0,0,81,768,0,0.888,0.112,0,0.7441757977844548,0.25582420221554525,0,0.7407938904365248,0.2592061095634752
0,,1,0.0,0.0,0.0,0.0,50,50,0,0,167,1054,0,0.9259999999999999,0.07400000000000001,0,0.7601332933098695,0.23986670669013055,0,0.7669697613824614,0.2330302386175386
0,,1,0.0,0.0,0.0,0.0,68,68,0,0,55,192,0,0.93325,0.06675,0,0.7562787412708866,0.24372125872911346,0,0.7744542674333398,0.22554573256666022
0,,2,0.0,4.0416669999999995,0.0,-11.62475,13,13,0,1,10,82,0,0.501,0.499,0,0.4796618292648491,0.5203381707351509,0,0.5758495528118998,0.42415044718810024
0,,1,0.0,0.0,0.0,0.0,23,23,0,0,26,270,0,0.49724999999999997,0.50275,0,0.49430960795711054,0.5056903920428895,0,0.542704989718493,0.457295010281507
