isbuyer,visit_freq,buy_interval,sv_interval,expected_time_buy,expected_time_visit,last_buy,last_visit,multiple_buy,multiple_visit,uniq_urls,num_checkins,y_buy
0,6,0.0,7.2083330000000005,0.0,-39.46608,45,45,0,1,176,4163,0
0,1,0.0,0.0,0.0,0.0,83,83,0,0,173,703,0
0,1,0.0,0.0,0.0,0.0,142,142,0,0,164,1231,0
0,6,0.0,6.808333,0.0,3.720103,1,1,0,1,38,112,0
0,1,0.0,0.0,0.0,0.0,152,152,0,0,159,548,0
0,1,0.0,0.0,0.0,0.0,8,8,0,0,49,580,0
0,1,0.0,0.0,0.0,0.0,83,83,0,0,63,750,0
0,1,0.0,0.0,0.0,0.0,74,74,0,0,75,386,0
0,4,0.0,30.986109999999996,0.0,-27.11212,50,50,0,1,173,1160,0
0,1,0.0,0.0,0.0,0.0,110,110,0,0,47,265,0
0,1,0.0,0.0,0.0,0.0,83,83,0,0,175,915,0
0,2,0.0,115.5833,0.0,2.427858,55,55,0,1,28,177,0
0,1,0.0,0.0,0.0,0.0,9,9,0,0,14,116,0
0,1,0.0,0.0,0.0,0.0,7,7,0,0,145,630,0
0,1,0.0,0.0,0.0,0.0,15,15,0,0,183,733,0
0,1,0.0,0.0,0.0,0.0,10,10,0,0,150,619,0
1,40,9.510417,1.6474360000000001,3.3453370000000002,1.551587,0,0,1,1,31,161,0
0,1,0.0,0.0,0.0,0.0,6,6,0,0,33,117,0
0,1,0.0,0.0,0.0,0.0,20,20,0,0,3,34,0
1,5,0.0,40.48958,0.0,26.293159999999997,6,6,0,1,48,608,0
0,1,0.0,0.0,0.0,0.0,38,38,0,0,10,105,0
0,1,0.0,0.0,0.0,0.0,21,21,0,0,163,2335,0
0,1,0.0,0.0,0.0,0.0,0,0,0,0,149,345,0
0,1,0.0,0.0,0.0,0.0,38,38,0,0,-1,435,0
0,1,0.0,0.0,0.0,0.0,17,17,0,0,61,126,0
0,1,0.0,0.0,0.0,0.0,65,65,0,0,125,1427,0
0,4,0.0,30.33333,0.0,-23.939339999999998,46,46,0,1,178,349,0
0,2,0.0,2.041667,0.0,-100.8197,101,101,0,1,36,134,0
0,2,0.0,17.625,0.0,-102.2461,111,111,0,1,83,285,1
0,1,0.0,0.0,0.0,0.0,17,17,0,0,6,159,0
0,1,0.0,0.0,0.0,0.0,100,100,0,0,9,142,0
0,1,0.0,0.0,0.0,0.0,155,155,0,0,15,30,0
0,1,0.0,0.0,0.0,0.0,65,65,0,0,116,438,0
0,1,0.0,0.0,0.0,0.0,52,52,0,0,96,200,0
0,1,0.0,0.0,0.0,0.0,11,11,0,0,91,527,0
0,2,0.0,56.541669999999996,0.0,-38.6406,66,66,0,1,182,1366,0
0,3,0.0,37.54167,0.0,-50.61501,75,75,0,1,173,1560,0
0,3,0.0,3.958333,0.0,-170.9293,173,173,0,1,173,1387,0
0,1,0.0,0.0,0.0,0.0,185,185,0,0,96,699,0
0,1,0.0,0.0,0.0,0.0,33,33,0,0,192,200,0
0,1,0.0,0.0,0.0,0.0,16,16,0,0,-1,13,0
0,1,0.0,0.0,0.0,0.0,139,139,0,0,185,1510,0
0,1,0.0,0.0,0.0,0.0,153,153,0,0,73,571,0
0,1,0.0,0.0,0.0,0.0,90,90,0,0,0,910,0
0,1,0.0,0.0,0.0,0.0,4,4,0,0,10,211,0
1,2,0.0,0.125,0.0,-181.9638,182,182,0,1,115,220,0
0,1,0.0,0.0,0.0,0.0,144,144,0,0,170,323,0
0,2,0.0,0.041666699999999994,0.0,-116.3533,116,116,0,1,179,634,0
0,1,0.0,0.0,0.0,0.0,104,104,0,0,56,107,0
0,1,0.0,0.0,0.0,0.0,99,99,0,0,121,256,0
0,1,0.0,0.0,0.0,0.0,5,5,0,0,7,41,0
0,2,0.0,23.83333,0.0,-15.28524,27,27,0,1,92,370,0
0,1,0.0,0.0,0.0,0.0,47,47,0,0,15,119,0
0,1,0.0,0.0,0.0,0.0,74,74,0,0,96,362,0
0,1,0.0,0.0,0.0,0.0,65,65,0,0,173,1963,0
0,2,0.0,18.0,0.0,5.564871,3,3,0,1,45,456,0
0,1,0.0,0.0,0.0,0.0,145,145,0,0,120,400,0
0,4,0.0,0.41666670000000006,0.0,-13.73683,14,14,0,1,14,170,0
1,1,0.0,0.0,0.0,0.0,81,81,0,0,19,298,0
0,1,0.0,0.0,0.0,0.0,18,18,0,0,19,222,0
0,1,0.0,0.0,0.0,0.0,85,85,0,0,173,1094,0
0,1,0.0,0.0,0.0,0.0,140,140,0,0,173,1432,0
0,1,0.0,0.0,0.0,0.0,18,18,0,0,36,122,0
0,1,0.0,0.0,0.0,0.0,93,93,0,0,171,806,0
0,3,0.0,13.395829999999998,0.0,-76.47085,85,85,0,1,44,160,0
1,6,0.0,5.883333,0.0,-4.966572,9,9,0,1,24,65,0
0,1,0.0,0.0,0.0,0.0,38,38,0,0,189,1050,0
0,1,0.0,0.0,0.0,0.0,31,31,0,0,169,1010,0
0,1,0.0,0.0,0.0,0.0,137,137,0,0,171,731,0
0,1,0.0,0.0,0.0,0.0,38,38,0,0,175,563,0
0,2,0.0,0.7916667,0.0,-15.07579,15,15,0,1,9,33,0
0,3,0.0,85.64584,0.0,50.005179999999996,7,7,0,1,118,846,0
0,2,0.0,3.166667,0.0,0.6248625,0,0,0,1,8,24,0
0,1,0.0,0.0,0.0,0.0,146,146,0,0,50,142,0
0,1,0.0,0.0,0.0,0.0,65,65,0,0,111,248,0
0,1,0.0,0.0,0.0,0.0,72,72,0,0,0,590,0
0,1,0.0,0.0,0.0,0.0,63,63,0,0,51,456,0
0,1,0.0,0.0,0.0,0.0,47,47,0,0,166,3151,0
0,1,0.0,0.0,0.0,0.0,40,40,0,0,62,139,0
0,3,0.0,3.541667,0.0,-47.34792,49,49,0,1,68,563,0
0,3,0.0,5.0416669999999995,0.0,-27.1734,30,30,0,1,32,73,0
0,1,0.0,0.0,0.0,0.0,66,66,0,0,178,2172,0
0,3,0.0,18.27083,0.0,-125.8141,137,137,0,1,96,1148,0
0,1,0.0,0.0,0.0,0.0,37,37,0,0,122,757,0
0,1,0.0,0.0,0.0,0.0,134,134,0,0,34,74,0
0,1,0.0,0.0,0.0,0.0,47,47,0,0,89,1783,0
0,1,0.0,0.0,0.0,0.0,14,14,0,0,118,540,0
0,1,0.0,0.0,0.0,0.0,150,150,0,0,38,264,0
0,1,0.0,0.0,0.0,0.0,53,53,0,0,56,162,0
0,1,0.0,0.0,0.0,0.0,182,182,0,0,171,2521,0
0,1,0.0,0.0,0.0,0.0,91,91,0,0,26,177,0
0,1,0.0,0.0,0.0,0.0,75,75,0,0,178,2851,0
0,1,0.0,0.0,0.0,0.0,100,100,0,0,65,1118,0
0,1,0.0,0.0,0.0,0.0,13,13,0,0,6,19,0
0,13,0.0,4.3333330000000005,0.0,-13.25205,17,17,0,1,1,61,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,15,43,0
0,1,0.0,0.0,0.0,0.0,4,4,0,0,54,564,0
0,1,0.0,0.0,0.0,0.0,5,5,0,0,10,426,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,3,93,0
0,1,0.0,0.0,0.0,0.0,96,96,0,0,140,1369,0
0,1,0.0,0.0,0.0,0.0,11,11,0,0,55,260,0
0,9,0.0,6.2395830000000005,0.0,-11.70165,17,17,0,1,14,67,0
0,1,0.0,0.0,0.0,0.0,175,175,0,0,167,1483,0
0,1,0.0,0.0,0.0,0.0,87,87,0,0,18,94,0
0,1,0.0,0.0,0.0,0.0,70,70,0,0,98,267,0
0,1,0.0,0.0,0.0,0.0,24,24,0,0,95,212,0
0,1,0.0,0.0,0.0,0.0,144,144,0,0,172,1051,0
0,2,0.0,81.95834,0.0,38.28237,2,2,0,1,30,43,0
0,2,0.0,8.458333,0.0,-29.35217,33,33,0,1,11,24,0
0,2,0.0,85.08334,0.0,-5.842279,48,48,0,1,90,234,0
0,1,0.0,0.0,0.0,0.0,114,114,0,0,179,562,0
0,1,0.0,0.0,0.0,0.0,81,81,0,0,82,491,0
0,1,0.0,0.0,0.0,0.0,35,35,0,0,28,186,0
0,1,0.0,0.0,0.0,0.0,118,118,0,0,149,2657,0
0,2,0.0,0.9583333,0.0,-181.8727,182,182,0,1,190,1040,0
0,1,0.0,0.0,0.0,0.0,34,34,0,0,56,81,0
0,1,0.0,0.0,0.0,0.0,61,61,0,0,22,62,0
0,8,0.0,3.0,0.0,0.8394333,1,1,0,1,66,91,0
0,1,0.0,0.0,0.0,0.0,107,107,0,0,69,484,0
0,1,0.0,0.0,0.0,0.0,110,110,0,0,108,246,0
0,1,0.0,0.0,0.0,0.0,94,94,0,0,152,2697,0
0,4,0.0,7.361111,0.0,-61.25436,66,66,0,1,176,609,0
0,7,0.0,11.63194,0.0,-101.0367,111,111,0,1,172,363,0
0,1,0.0,0.0,0.0,0.0,0,0,0,0,14,89,0
0,1,0.0,0.0,0.0,0.0,162,162,0,0,164,1190,0
0,1,0.0,0.0,0.0,0.0,141,141,0,0,155,803,0
0,1,0.0,0.0,0.0,0.0,14,14,0,0,17,62,0
0,5,0.0,23.53125,0.0,14.944779999999998,3,3,0,1,99,314,0
0,3,0.0,5.8958330000000005,0.0,0.872418,3,3,0,1,18,1211,0
0,1,0.0,0.0,0.0,0.0,121,121,0,0,52,85,0
0,1,0.0,0.0,0.0,0.0,34,34,0,0,180,307,0
0,2,0.0,4.9583330000000005,0.0,-14.81238,17,17,0,1,50,100,0
0,1,0.0,0.0,0.0,0.0,179,179,0,0,50,257,0
0,2,0.0,0.2083333,0.0,-34.60622,34,34,0,1,24,156,0
0,2,0.0,144.5833,0.0,68.75258000000001,3,3,0,1,168,4282,0
0,1,0.0,0.0,0.0,0.0,42,42,0,0,138,1058,0
0,1,0.0,0.0,0.0,0.0,6,6,0,0,188,1522,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,-1,324,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,40,75,0
0,1,0.0,0.0,0.0,0.0,35,35,0,0,164,2242,0
0,9,0.0,13.09375,0.0,-45.44428,57,57,0,1,137,1107,0
0,4,0.0,0.7638889,0.0,-40.17945,40,40,0,1,23,62,0
0,1,0.0,0.0,0.0,0.0,0,0,0,0,-1,1623,0
0,1,0.0,0.0,0.0,0.0,48,48,0,0,14,343,0
0,1,0.0,0.0,0.0,0.0,182,182,0,0,169,2896,0
0,1,0.0,0.0,0.0,0.0,21,21,0,0,50,453,0
0,2,0.0,91.95834,0.0,30.93272,15,15,0,1,177,373,0
0,1,0.0,0.0,0.0,0.0,108,108,0,0,91,558,0
0,1,0.0,0.0,0.0,0.0,13,13,0,0,38,62,0
0,1,0.0,0.0,0.0,0.0,19,19,0,0,36,81,0
0,2,0.0,28.875,0.0,-95.42026,109,109,0,1,57,581,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,27,1700,0
0,1,0.0,0.0,0.0,0.0,60,60,0,0,81,539,0
0,1,0.0,0.0,0.0,0.0,3,3,0,0,-1,504,0
0,1,0.0,0.0,0.0,0.0,152,152,0,0,179,1270,0
0,1,0.0,0.0,0.0,0.0,12,12,0,0,34,57,0
0,2,0.0,5.5416669999999995,0.0,-22.03698,24,24,0,1,95,733,0
0,1,0.0,0.0,0.0,0.0,54,54,0,0,2,5,0
0,3,0.0,6.0208330000000005,0.0,-158.5645,162,162,0,1,168,1140,0
0,2,0.0,0.75,0.0,-176.9118,177,177,0,1,17,54,0
0,2,0.0,16.875,0.0,-48.82488,57,57,0,1,123,470,0
0,1,0.0,0.0,0.0,0.0,168,168,0,0,178,4396,0
0,1,0.0,0.0,0.0,0.0,49,49,0,0,92,167,0
0,1,0.0,0.0,0.0,0.0,151,151,0,0,158,2903,0
0,2,0.0,0.6666667,0.0,-176.6504,176,176,0,1,53,273,0
0,1,0.0,0.0,0.0,0.0,7,7,0,0,143,327,0
0,1,0.0,0.0,0.0,0.0,77,77,0,0,88,214,0
0,2,0.0,16.875,0.0,-95.76697,104,104,0,1,61,417,0
0,2,0.0,12.875,0.0,-41.9619,48,48,0,1,189,943,0
0,2,0.0,78.0,0.0,-34.53087,73,73,0,1,156,8906,0
1,4,0.0,10.51389,0.0,-35.561890000000005,43,43,0,1,132,277,1
0,1,0.0,0.0,0.0,0.0,176,176,0,0,50,351,0
0,1,0.0,0.0,0.0,0.0,63,63,0,0,32,253,0
0,2,0.0,30.33333,0.0,11.36287,3,3,0,1,4,10,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,13,227,0
0,1,0.0,0.0,0.0,0.0,24,24,0,0,39,92,0
1,1,30.75,0.0,12.03439,0.0,34,34,1,0,70,220,0
0,1,0.0,0.0,0.0,0.0,130,130,0,0,155,1209,0
0,9,0.0,8.520833,0.0,-9.641688,17,17,0,1,27,120,0
0,2,0.0,0.041666699999999994,0.0,-19.85241,19,19,0,1,126,353,0
1,10,0.0,2.4629630000000002,0.0,-64.2524,66,66,0,1,27,229,0
0,1,0.0,0.0,0.0,0.0,19,19,0,0,172,1972,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,41,192,0
0,1,0.0,0.0,0.0,0.0,35,35,0,0,128,389,0
0,1,0.0,0.0,0.0,0.0,44,44,0,0,174,2824,0
0,1,0.0,0.0,0.0,0.0,71,71,0,0,53,363,0
0,1,0.0,0.0,0.0,0.0,38,38,0,0,3,35,0
0,1,0.0,0.0,0.0,0.0,5,5,0,0,102,276,0
0,1,0.0,0.0,0.0,0.0,176,176,0,0,179,572,0
0,1,0.0,0.0,0.0,0.0,94,94,0,0,126,869,0
0,1,0.0,0.0,0.0,0.0,23,23,0,0,0,1694,0
0,4,0.0,9.194445,0.0,-54.3336,61,61,0,1,41,37,0
0,1,0.0,0.0,0.0,0.0,29,29,0,0,18,142,0
0,1,0.0,0.0,0.0,0.0,58,58,0,0,162,648,0
0,1,0.0,0.0,0.0,0.0,69,69,0,0,71,313,0
0,1,0.0,0.0,0.0,0.0,43,43,0,0,119,342,0
0,1,0.0,0.0,0.0,0.0,43,43,0,0,48,205,0
0,2,0.0,0.041666699999999994,0.0,-3.156517,3,3,0,1,15,51,0
0,1,0.0,0.0,0.0,0.0,146,146,0,0,168,2092,0
0,2,0.0,0.041666699999999994,0.0,-61.72088000000001,61,61,0,1,33,48,0
0,1,0.0,0.0,0.0,0.0,7,7,0,0,31,40,0
0,1,0.0,0.0,0.0,0.0,9,9,0,0,25,291,0
0,1,0.0,0.0,0.0,0.0,56,56,0,0,31,404,0
0,1,0.0,0.0,0.0,0.0,130,130,0,0,84,549,0
0,1,0.0,0.0,0.0,0.0,11,11,0,0,186,1675,0
0,1,0.0,0.0,0.0,0.0,176,176,0,0,60,319,0
0,4,0.0,4.027778,0.0,0.9619916999999999,2,2,0,1,99,1153,0
0,1,0.0,0.0,0.0,0.0,7,7,0,0,129,335,0
1,2,0.0,1.041667,0.0,-26.45267,26,26,0,1,60,162,0
0,2,0.0,54.125,0.0,-71.01496999999999,98,98,0,1,168,2294,0
0,1,0.0,0.0,0.0,0.0,135,135,0,0,96,606,0
0,1,0.0,0.0,0.0,0.0,172,172,0,0,146,690,0
0,4,0.0,8.513889,0.0,-5.074654,11,11,0,1,8,83,0
0,1,0.0,0.0,0.0,0.0,37,37,0,0,158,269,0
0,1,0.0,0.0,0.0,0.0,1,1,0,0,3,42,0
0,1,0.0,0.0,0.0,0.0,9,9,0,0,169,2294,0
0,3,0.0,3.5,0.0,-18.72116,21,21,0,1,40,208,0
0,1,0.0,0.0,0.0,0.0,5,5,0,0,43,41,0
0,1,0.0,0.0,0.0,0.0,142,142,0,0,158,651,0
0,1,0.0,0.0,0.0,0.0,29,29,0,0,144,920,0
0,1,0.0,0.0,0.0,0.0,151,151,0,0,102,419,0
0,5,0.0,41.51042,0.0,18.2532,14,14,0,1,174,2520,0
0,1,0.0,0.0,0.0,0.0,0,0,0,0,8,28,0
0,1,0.0,0.0,0.0,0.0,7,7,0,0,181,722,0
0,2,0.0,0.041666699999999994,0.0,-141.0553,141,141,0,1,57,156,0
0,1,0.0,0.0,0.0,0.0,105,105,0,0,158,397,0
0,1,0.0,0.0,0.0,0.0,148,148,0,0,182,3031,0
0,3,0.0,27.04167,0.0,-22.01847,40,40,0,1,5,190,0
1,1,0.0,0.0,0.0,0.0,183,183,0,0,101,527,0
0,1,0.0,0.0,0.0,0.0,147,147,0,0,93,190,0
0,2,0.0,0.2916667,0.0,-1.9264330000000003,2,2,0,1,53,104,0
0,2,0.0,0.75,0.0,-142.7767,143,143,0,1,186,2997,0
0,1,0.0,0.0,0.0,0.0,131,131,0,0,164,2629,0
0,2,0.0,35.0,0.0,8.512617,8,8,0,1,38,287,0
0,2,0.0,0.041666699999999994,0.0,-32.98152,33,33,0,1,160,1798,0
0,1,0.0,0.0,0.0,0.0,72,72,0,0,161,1653,0
0,1,0.0,0.0,0.0,0.0,62,62,0,0,165,374,0
0,2,0.0,17.16667,0.0,-79.09388,87,87,0,1,151,1284,0
0,8,0.0,2.303571,0.0,-38.78201,40,40,0,1,27,110,0
0,2,0.0,105.2917,0.0,29.85851,22,22,0,1,173,398,0
0,1,0.0,0.0,0.0,0.0,17,17,0,0,24,98,0
0,1,0.0,0.0,0.0,0.0,119,119,0,0,91,352,0
0,1,0.0,0.0,0.0,0.0,130,130,0,0,120,373,0
0,1,0.0,0.0,0.0,0.0,163,163,0,0,140,4606,0
0,1,0.0,0.0,0.0,0.0,14,14,0,0,32,102,0
0,1,0.0,0.0,0.0,0.0,49,49,0,0,55,68,0
0,1,0.0,0.0,0.0,0.0,56,56,0,0,101,343,0
0,1,0.0,0.0,0.0,0.0,3,3,0,0,62,231,0
0,15,0.0,9.434524,0.0,-29.39358,38,38,0,1,55,1789,0
0,3,0.0,1.666667,0.0,-8.839539,9,9,0,1,15,136,0
0,8,0.0,14.28571,0.0,-7.415821,19,19,0,1,148,491,0
0,1,0.0,0.0,0.0,0.0,64,64,0,0,84,1188,0
0,1,0.0,0.0,0.0,0.0,13,13,0,0,87,698,0
0,1,0.0,0.0,0.0,0.0,9,9,0,0,17,84,0
0,2,0.0,4.9583330000000005,0.0,-33.589240000000004,36,36,0,1,42,260,0
0,2,0.0,4.875,0.0,-90.37371999999999,92,92,0,1,162,919,0
0,1,0.0,0.0,0.0,0.0,42,42,0,0,29,169,0
0,1,0.0,0.0,0.0,0.0,61,61,0,0,12,124,0
0,1,0.0,0.0,0.0,0.0,9,9,0,0,129,1004,0
0,1,0.0,0.0,0.0,0.0,169,169,0,0,177,1713,0
0,1,0.0,0.0,0.0,0.0,104,104,0,0,0,179,0
0,1,0.0,0.0,0.0,0.0,48,48,0,0,14,116,0
0,1,0.0,0.0,0.0,0.0,30,30,0,0,11,48,0
0,1,0.0,0.0,0.0,0.0,88,88,0,0,13,80,0
0,3,0.0,14.3125,0.0,-133.9093,143,143,0,1,6,78,0
0,2,0.0,23.25,0.0,-106.0613,117,117,0,1,167,798,0
1,11,0.0,6.4125,0.0,3.6836870000000004,2,2,0,1,45,510,0
0,1,0.0,0.0,0.0,0.0,3,3,0,0,26,75,0
0,1,0.0,0.0,0.0,0.0,4,4,0,0,0,1788,0
0,1,0.0,0.0,0.0,0.0,95,95,0,0,47,83,0
0,1,0.0,0.0,0.0,0.0,162,162,0,0,1,830,0
0,1,0.0,0.0,0.0,0.0,160,160,0,0,179,665,0
0,1,0.0,0.0,0.0,0.0,133,133,0,0,171,229,0
0,1,0.0,0.0,0.0,0.0,45,45,0,0,45,92,0
0,4,0.0,9.777778,0.0,-136.6541,143,143,0,1,121,671,0
0,2,0.0,98.66666,0.0,6.9597,42,42,0,1,155,465,0
0,3,0.0,13.916670000000002,0.0,-147.9146,157,157,0,1,69,219,0
0,1,0.0,0.0,0.0,0.0,61,61,0,0,124,414,0
0,2,0.0,28.75,0.0,2.1467709999999998,12,12,0,1,153,1708,0
0,6,0.0,18.78333,0.0,-31.39286,47,47,0,1,38,104,0
1,7,0.0,0.7013889,0.0,-0.39848449999999996,0,0,0,1,4,128,0
0,1,0.0,0.0,0.0,0.0,57,57,0,0,129,541,0
0,1,0.0,0.0,0.0,0.0,15,15,0,0,21,435,0
0,1,0.0,0.0,0.0,0.0,181,181,0,0,34,135,0
0,1,0.0,0.0,0.0,0.0,24,24,0,0,50,131,0
0,1,0.0,0.0,0.0,0.0,45,45,0,0,86,226,0
0,4,0.0,1.0,0.0,-28.78943,29,29,0,1,1,22,0
0,2,0.0,3.375,0.0,-63.39572,65,65,0,1,161,9345,0
0,1,0.0,0.0,0.0,0.0,96,96,0,0,167,943,0
0,1,0.0,0.0,0.0,0.0,1,1,0,0,93,158,0
0,2,0.0,29.83333,0.0,-2.945287,17,17,0,1,8,40,0
0,1,0.0,0.0,0.0,0.0,9,9,0,0,28,179,0
0,1,0.0,0.0,0.0,0.0,6,6,0,0,7,28,0
0,1,0.0,0.0,0.0,0.0,64,64,0,0,107,286,0
0,1,0.0,0.0,0.0,0.0,87,87,0,0,110,325,0
0,1,0.0,0.0,0.0,0.0,78,78,0,0,108,419,0
0,1,0.0,0.0,0.0,0.0,167,167,0,0,103,239,0
0,1,0.0,0.0,0.0,0.0,6,6,0,0,6,21,0
0,1,0.0,0.0,0.0,0.0,1,1,0,0,4,44,0
0,1,0.0,0.0,0.0,0.0,53,53,0,0,102,1247,0
0,1,0.0,0.0,0.0,0.0,106,106,0,0,168,2787,0
0,1,0.0,0.0,0.0,0.0,15,15,0,0,43,190,0
0,2,0.0,5.0416669999999995,0.0,-15.268460000000001,17,17,0,1,45,122,0
0,1,0.0,0.0,0.0,0.0,119,119,0,0,45,141,0
0,9,0.0,7.7395830000000005,0.0,-63.13881,70,70,0,1,112,632,0
0,1,0.0,0.0,0.0,0.0,6,6,0,0,75,252,0
0,1,0.0,0.0,0.0,0.0,88,88,0,0,150,4346,0
0,1,0.0,0.0,0.0,0.0,64,64,0,0,64,216,0
0,2,0.0,1.916667,0.0,-68.32817,69,69,0,1,20,93,0
0,1,0.0,0.0,0.0,0.0,3,3,0,0,7,18,0
0,1,0.0,0.0,0.0,0.0,128,128,0,0,166,1134,0
0,1,0.0,0.0,0.0,0.0,1,1,0,0,9,47,0
0,3,0.0,17.47917,0.0,-124.3614,136,136,0,1,53,91,0
0,1,0.0,0.0,0.0,0.0,147,147,0,0,112,368,0
0,1,0.0,0.0,0.0,0.0,149,149,0,0,99,1472,0
0,1,0.0,0.0,0.0,0.0,65,65,0,0,162,6249,0
0,1,0.0,0.0,0.0,0.0,103,103,0,0,176,565,0
0,1,0.0,0.0,0.0,0.0,65,65,0,0,173,1664,0
0,1,0.0,0.0,0.0,0.0,131,131,0,0,122,5311,0
0,3,0.0,0.0625,0.0,-64.15547,64,64,0,1,100,275,0
0,1,0.0,0.0,0.0,0.0,78,78,0,0,12,35,0
0,1,0.0,0.0,0.0,0.0,13,13,0,0,140,1791,0
1,5,0.0,4.3854169999999995,0.0,2.572963,0,0,0,1,5,34,0
0,1,0.0,0.0,0.0,0.0,47,47,0,0,123,1200,0
0,1,0.0,0.0,0.0,0.0,17,17,0,0,8,29,0
0,2,0.0,0.041666699999999994,0.0,-45.97213,45,45,0,1,33,67,0
0,3,0.0,13.4375,0.0,-89.91588,98,98,0,1,177,1089,0
0,1,0.0,0.0,0.0,0.0,146,146,0,0,155,937,0
0,1,0.0,0.0,0.0,0.0,121,121,0,0,123,210,0
0,17,0.0,2.3723959999999997,0.0,-0.7382444,2,2,0,1,-1,7,0
0,1,0.0,0.0,0.0,0.0,141,141,0,0,165,1489,0
0,1,0.0,0.0,0.0,0.0,155,155,0,0,77,751,0
0,2,0.0,0.75,0.0,-22.81861,23,23,0,1,11,33,0
0,2,0.0,0.041666699999999994,0.0,-2.351263,2,2,0,1,21,312,0
0,1,0.0,0.0,0.0,0.0,107,107,0,0,11,32,0
0,1,0.0,0.0,0.0,0.0,23,23,0,0,82,201,0
0,1,0.0,0.0,0.0,0.0,69,69,0,0,12,41,0
0,2,0.0,32.20833,0.0,-30.20038,46,46,0,1,124,301,0
0,1,0.0,0.0,0.0,0.0,15,15,0,0,5,94,0
0,1,0.0,0.0,0.0,0.0,106,106,0,0,141,484,0
0,4,0.0,10.29167,0.0,-7.512396000000001,15,15,0,1,155,1287,0
0,1,0.0,0.0,0.0,0.0,143,143,0,0,13,74,0
0,1,0.0,0.0,0.0,0.0,42,42,0,0,97,196,0
0,1,0.0,0.0,0.0,0.0,28,28,0,0,99,541,0
0,1,0.0,0.0,0.0,0.0,21,21,0,0,12,23,0
0,2,0.0,3.041667,0.0,-6.520233,8,8,0,1,25,132,0
0,1,0.0,0.0,0.0,0.0,58,58,0,0,123,3997,0
0,1,0.0,0.0,0.0,0.0,179,179,0,0,163,1478,0
0,7,0.0,4.097222,0.0,-12.11149,15,15,0,1,6,21,0
0,3,0.0,3.0,0.0,-47.92369,49,49,0,1,152,1729,0
0,1,0.0,0.0,0.0,0.0,61,61,0,0,169,2495,0
0,1,0.0,0.0,0.0,0.0,5,5,0,0,10,78,0
0,5,0.0,5.9791669999999995,0.0,-5.003737,9,9,0,1,27,46,0
0,1,0.0,0.0,0.0,0.0,24,24,0,0,157,572,0
0,2,0.0,0.08333330000000001,0.0,-114.7398,114,114,0,1,48,185,0
0,1,0.0,0.0,0.0,0.0,145,145,0,0,166,3611,0
1,2,0.0,29.41667,0.0,12.97602,1,1,0,1,82,263,0
0,1,0.0,0.0,0.0,0.0,15,15,0,0,32,117,0
0,1,0.0,0.0,0.0,0.0,37,37,0,0,164,2526,0
0,1,0.0,0.0,0.0,0.0,31,31,0,0,46,120,0
0,2,0.0,81.95834,0.0,-10.4515,51,51,0,1,167,2051,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,4,42,0
0,2,0.0,15.25,0.0,-27.691990000000004,35,35,0,1,69,350,0
0,1,0.0,0.0,0.0,0.0,83,83,0,0,3,25,0
0,1,0.0,0.0,0.0,0.0,1,1,0,0,-1,171,0
0,1,0.0,0.0,0.0,0.0,1,1,0,0,6,36,0
1,1,0.0,0.0,0.0,0.0,4,4,0,0,5,30,0
0,2,0.0,5.125,0.0,-171.8728,174,174,0,1,53,127,0
0,1,0.0,0.0,0.0,0.0,4,4,0,0,58,382,0
0,1,0.0,0.0,0.0,0.0,79,79,0,0,128,2116,0
0,1,0.0,0.0,0.0,0.0,5,5,0,0,22,78,0
0,1,0.0,0.0,0.0,0.0,81,81,0,0,173,617,0
0,1,0.0,0.0,0.0,0.0,133,133,0,0,21,360,0
0,3,0.0,70.4375,0.0,42.89463,4,4,0,1,95,340,0
0,1,0.0,0.0,0.0,0.0,8,8,0,0,33,153,0
0,1,0.0,0.0,0.0,0.0,21,21,0,0,164,419,0
0,1,0.0,0.0,0.0,0.0,113,113,0,0,127,525,0
0,3,0.0,4.8125,0.0,-15.06688,18,18,0,1,55,143,0
0,1,0.0,0.0,0.0,0.0,63,63,0,0,184,862,0
0,3,0.0,54.041669999999996,0.0,-12.97434,49,49,0,1,76,810,0
0,1,0.0,0.0,0.0,0.0,19,19,0,0,2,15,0
1,1,0.0,0.0,0.0,0.0,117,117,0,0,102,328,0
0,6,0.0,3.025,0.0,-117.314,119,119,0,1,147,939,0
0,2,0.0,18.95833,0.0,-106.8146,116,116,0,1,146,309,0
0,2,0.0,0.041666699999999994,0.0,-4.601921,4,4,0,1,50,311,0
0,1,0.0,0.0,0.0,0.0,18,18,0,0,124,159,0
0,1,0.0,0.0,0.0,0.0,177,177,0,0,175,1440,0
0,1,0.0,0.0,0.0,0.0,77,77,0,0,76,599,0
0,1,0.0,0.0,0.0,0.0,103,103,0,0,26,368,0
0,1,0.0,0.0,0.0,0.0,62,62,0,0,47,151,0
0,1,0.0,0.0,0.0,0.0,158,158,0,0,171,1656,0
